date,u10y,u1m10y,u1m2y,u1m5y,u1y10y,u1y2y,u1y5y,u2y,u3m10y,u3m2y,u3m5y,u5y,uv1m10y,uv1m2y,uv1m5y,uv1y10y,uv1y2y,uv1y5y,uv3m10y,uv3m2y,uv3m5y,u1m2y_rv_1m,u1m2y_rv_3m,uv1m2y_vvol_1m,uv1m2y_vvol_3m,u1m5y_rv_1m,u1m5y_rv_3m,uv1m5y_vvol_1m,uv1m5y_vvol_3m,u1m10y_rv_1m,u1m10y_rv_3m,uv1m10y_vvol_1m,uv1m10y_vvol_3m,u3m2y_rv_1m,u3m2y_rv_3m,uv3m2y_vvol_1m,uv3m2y_vvol_3m,u3m5y_rv_1m,u3m5y_rv_3m,uv3m5y_vvol_1m,uv3m5y_vvol_3m,u3m10y_rv_1m,u3m10y_rv_3m,uv3m10y_vvol_1m,uv3m10y_vvol_3m,u1y2y_rv_1m,u1y2y_rv_3m,uv1y2y_vvol_1m,uv1y2y_vvol_3m,u1y5y_rv_1m,u1y5y_rv_3m,uv1y5y_vvol_1m,uv1y5y_vvol_3m,u1y10y_rv_1m,u1y10y_rv_3m,uv1y10y_vvol_1m,uv1y10y_vvol_3m,u2y_zscore_1m,u2y_zscore_3m,u5y_zscore_1m,u5y_zscore_3m,u10y_zscore_1m,u10y_zscore_3m,u2s10s,uv3ms1ys,uv3ms2ys,uv1m2y_1m_ratio,uv1m2y_3m_ratio,uv1m5y_1m_ratio,uv1m5y_3m_ratio,uv1m10y_1m_ratio,uv1m10y_3m_ratio,states
2021-04-09,1.4306069520323,1.4494153900342843,0.124933921393858,0.7740950543457497,1.6616656644515397,0.40917579618027206,1.131623105329651,0.1089269225042263,1.4882106906874413,0.16141008167415952,0.836965320949621,0.7438447962328621,77.1922833148847,20.6651919079125,62.71133633163209,79.5366354351578,47.669308309067404,73.5854267575913,80.22239109567839,23.8789206672724,68.2224581932029,16.904466960401034,13.615011544378678,18.862852659806364,29.3498163535153,56.25940804745896,53.4313194174848,58.669991532462355,71.26280594232783,69.96624012329478,63.95069994002818,68.21914851086287,66.37816111363979,20.630301511344115,17.323218026735937,29.728972261554265,36.845451884553185,58.76490603096096,55.79178994570272,49.68957039028423,58.41015350553583,71.17482636507394,65.13110680316471,51.77181223216844,52.391527307228316,47.82968558348696,42.23894191422457,27.41600934803553,30.01808755231727,73.42086448453341,67.09980312371047,26.701027083857582,31.5499240082943,77.65828883954453,70.21869554136168,23.974562029386856,23.088129985448102,0.20965158116589788,1.1185471120565667,0.004892599470478866,1.077407569137089,-0.12424045991701471,1.0376534179866375,1.3216800295280737,-0.6857556605205843,23.790387641795004,1.2224693009440062,1.5178240459476275,1.114681766269749,1.1736812232098934,1.1032789982548177,1.2070592407475484,best
2021-04-12,1.4346616517163981,1.453558403811857,0.13396836923304473,0.7887898478257551,1.6653037787296234,0.43498157068445215,1.145852611417476,0.11686130967185936,1.4919665574689447,0.1740094720184778,0.8514586248242377,0.7586777854291972,79.89021293025704,21.453838918650796,65.5814057497051,79.646593615974,47.8134703663108,73.8210396391343,80.00804894511832,23.7549964740736,67.7408170955339,16.756664475678914,13.601497605979118,16.89225620067672,29.207442199239956,53.21737742139986,52.992616498785694,54.22151019799263,70.61152339991965,61.64511438883725,63.330816402078405,60.924864375316396,65.57344805873635,20.381797673381715,17.330786544363693,27.924388955907844,36.644158171355166,55.50634417371935,55.33471207674688,45.076422134289324,58.01390867977452,62.703957091889876,64.50619754664645,46.970580854424256,52.16048028041147,46.7244773643294,42.163249309277916,25.957610503717458,29.894445153595083,69.13322271144867,66.53663263375711,24.317813758822233,31.0663123733536,68.5327459492973,69.52973815009238,21.255088901423687,22.9556477907866,0.8309920160983497,1.4618682784172732,0.27255762398812305,1.1250087198061198,-0.08064281277367248,1.0230623771541185,1.3178003420445388,-0.3614553291443201,24.058473892237203,1.2803167927477148,1.5773144649321444,1.232330658281056,1.237557419932414,1.2959699032487095,1.261474546973236,best
2021-04-13,1.37030407065021,1.3901730669740453,0.12354948419136033,0.7319548713119384,1.5942233775884898,0.38409821200700633,1.074790934890709,0.10898361772912472,1.4256736340807443,0.15810822945214706,0.7900088517731361,0.700465444157836,76.89029976749451,20.60750667128173,63.281330981463604,79.39045986016912,47.2942149735585,73.1961865475814,78.1851765697638,22.9349731613473,66.13709017040681,17.111163088789304,13.764403970133923,16.999600243938538,29.2612465182934,56.83575177266711,54.47833621835283,54.60711010145202,70.79646065364888,65.07708576409304,64.92832417654269,61.564188266151234,65.9107205853568,21.108412517211804,17.641795943953305,27.865887236220797,36.66332185488884,59.5239209763954,56.998084066594366,45.30531151640142,58.14272621937147,66.34957939082496,66.20520388925904,47.256265791005454,52.33281130814223,50.02329410874592,43.54780639018635,25.796445028188923,29.938662917375986,73.62540071660426,68.42761696287297,24.324902482706566,31.13475676713772,72.51151747883752,71.34444417544803,21.269950496669413,22.976214571222542,0.16584642409255654,1.0400891675903272,-0.9606285114055447,0.7689917461851047,-1.4579641237761245,0.7189631569491832,1.2613204529210853,1.205283290405319,24.359241812211202,1.204331147120158,1.4971593914270467,1.1134071250535695,1.161587070644518,1.1815264753284256,1.1842335489581826,good
2021-04-14,1.3708714237231756,1.3904761464013322,0.12509273155234565,0.7462939451769378,1.6044093457800341,0.40501264728996894,1.0863724968200814,0.1097566613597398,1.4273879242918865,0.16163401863573013,0.8040361435640759,0.7162303412802862,75.5892666399587,20.39959736494238,62.12622858146098,80.358032094285,47.9904310124526,74.25638704473562,79.00797174891109,23.344507051721095,66.6712094052731,17.109048365762725,13.754537764934751,16.722603590562006,29.239168393256097,56.979934993506575,54.17331332433084,53.07783566797075,70.80750284190584,65.04808393901715,64.6028564933919,60.62158363104235,65.90481012497341,21.139316226584548,17.63153811894581,27.511547523857733,36.5820785734083,59.663048998713855,56.61614309750158,43.70440563610738,58.027563080356295,66.31640219523948,65.83146396369922,45.98178783830735,52.27063087829368,50.16349611807814,43.61498399225756,25.42434343266723,29.76967711222309,73.64664952197751,67.91378232257136,23.811720412411816,30.862962667022433,72.58035210971147,70.90981269129892,21.08070900014667,22.887610491311463,0.2224751025466684,1.0445155320419708,-0.6676710200664662,0.8313736025616336,-1.436521672513526,0.696304203359976,1.2611147623634358,1.3500603453739046,24.64592396073151,1.192327996790543,1.4831176236942158,1.0903176458263926,1.1468050368179759,1.1620521629941314,1.1700607487486343,good
2021-04-15,1.2569766375510767,1.273295435904513,0.1197007857262366,0.6752906144397098,1.464301129711219,0.3617930384907392,0.9814337275722897,0.10639698236343681,1.3079180918673667,0.1521142462884475,0.7296770927143614,0.649864647232534,74.32882395721727,20.022441848947047,61.14982240324457,78.9279097503311,45.9001776313998,71.6646330468165,77.8074903671075,22.1183329256232,65.0275196206845,15.824878807461584,13.808508748974704,16.710693339381113,29.255768952302436,61.69912971681665,56.3178632609869,51.92793920797006,70.85732786407044,76.15152392283811,69.2592942504929,60.62509063220551,65.97548073349304,20.101537442105275,17.75991306846186,26.04625923998055,36.683478994010265,64.84760416839883,58.87317935488128,43.91657486921648,58.17155033465213,77.49959329128079,70.58355856890452,45.9295628480462,52.35400228192416,51.55995969172332,44.61643019619108,25.6402950381589,30.17450661494944,82.35297164497722,71.58066521124536,25.580863509323947,31.442436713106936,86.4642273149971,76.89827534399328,21.723851318340678,23.142343561271417,-0.12140142510735262,0.8533416729758097,-2.0140671352696407,0.4278660163554152,-2.872834704179478,0.16950554733780102,1.15057965518764,1.1204193832235916,23.7818447057766,1.2652508807527973,1.4500075433876038,0.9910970006207015,1.0857979842002443,0.9760648261291826,1.0731963812450815,good
2021-04-16,1.2963514928365738,1.3133780290114272,0.1284929407077061,0.7004055123043481,1.5069894256474488,0.37897428875699735,1.0150246951476396,0.11385709727029752,1.3486167970142329,0.16127636128469935,0.7556851584675196,0.6737636613668154,78.1544215418511,20.8816006380567,63.5189923346826,79.7048680597186,45.2814467717305,72.0605656988441,79.2648124378518,22.622795738739704,66.109319698079,15.269800740517873,13.886187762951774,16.308395852418954,29.29338565762878,57.592587787338125,56.387342877844695,50.3782616878622,70.96397098531999,72.16896092190494,69.48112399752617,58.58869461071879,66.3571134141944,19.457631387041896,17.814829817359183,25.169895549696577,36.69050068574634,60.65144838985908,58.94180950365416,40.68416581786113,58.16580801977892,73.56636011941158,70.81028755660243,40.27910945008659,52.38003832688995,49.781718389559984,44.66787261173681,24.01187416191624,30.2369258417396,77.02844554222084,71.66200432932976,22.925230004294537,31.43933598612762,82.33518488306699,77.1052420286012,18.75495971777308,23.15978441160916,0.478840573489364,1.1779209279950194,-1.383296027517498,0.5430800720682516,-1.9010697927830493,0.3226004267516335,1.1824943955662763,0.44005562186680436,22.658651032990797,1.367509700545608,1.5037677002876646,1.102902209729277,1.1264760687923818,1.0829367714802365,1.1248295514711841,best
2021-04-19,1.3245051401944585,1.3420206852000283,0.12174672404248774,0.7066865361540174,1.5365979450569631,0.3700366451201086,1.0302897586531639,0.10768996917344792,1.3774471858234516,0.1539801161987897,0.7633918345114123,0.6793708552784735,80.43242818561328,21.648145069863503,65.38336942072831,79.6008684538041,44.7728206056233,71.85810747248031,79.37018214869249,22.496563985999302,66.1156363520925,15.22150086378226,13.959293259012954,16.640120504889097,29.285473129892164,56.71343756271804,56.384485360154166,50.383351317490586,70.83944299264205,72.25378770476311,69.57807911944836,59.23398560931743,66.05873766627195,19.585338989977906,17.88945745658022,24.75604762556408,36.632175677816406,59.6916763829211,58.94003155410381,40.315615456001645,58.04987533592974,73.6510373996663,70.90692871507301,39.97585776239107,52.30822325270116,49.46581560001239,44.726521078909244,23.75953796342313,30.26918590686626,75.8050420579456,71.67479225350104,22.823922224996934,31.328386910289872,82.31342343192574,77.20505958259837,18.638068672355892,23.12725944383698,-0.11024825784794393,0.8507690517385813,-1.1573208107129636,0.5522428499353429,-1.3352081431138247,0.42745497931400983,1.2168151710210107,0.23068630511160393,22.276256619624,1.4222083133321415,1.5508052354932917,1.1528726212094338,1.1595985846655166,1.1131932420521535,1.1560024249524148,best
2021-04-20,1.2960439812563782,1.3151351012294545,0.12269941841950413,0.6869374383441387,1.5065111351298537,0.36042918671404045,0.9961621349918438,0.10897463368592737,1.3484370660711082,0.1541880407945503,0.7386956824013328,0.657724015710587,80.73987578787515,21.67822724991936,65.64638149791519,79.88281989289061,44.830272538952194,72.5807065096958,79.7974505865857,22.559026759050003,66.5947399855171,15.162253855935345,13.929628114410214,16.611100165855536,29.282434788020105,56.650217795136314,56.60157375790834,50.2568718269873,70.83907315625089,71.12252202450338,69.84389747729546,59.09293679226242,66.05901835996153,19.54944578777162,17.860610145294782,24.43096674721224,36.628877344828716,59.61003859391353,59.256560763209976,39.90199132394747,58.01720991050863,72.37624630545606,71.19459231901382,39.15432271591174,52.268071289025315,49.48860005352566,44.775806670692106,23.702490104587696,30.274147978033966,75.53855916051818,72.15900475335552,22.931789423623176,31.283994565837894,80.87530657906093,77.50447330814224,18.635277407300595,23.08458288516437,-0.03920614554767257,0.884611076259335,-1.4210522082764245,0.3990800649409735,-1.5486220106229887,0.2695241960223086,1.1870693475704508,0.08536930630491213,22.27124577990219,1.4297496570032233,1.5562674805003023,1.158801926151663,1.1597978137267448,1.135222338713725,1.1560047291765427,best
2021-04-21,1.3012798284173925,1.3198121954234276,0.12560158622877987,0.6917536267818811,1.5139112022857477,0.37545284954525776,1.006305809782188,0.11121194695761938,1.3538080748543444,0.15922417466465322,0.7448225546541354,0.6632360809156452,78.01770757626235,21.015080162355655,63.38835124891271,78.55098451767911,43.95617303620009,71.2804640539292,77.1655515638459,21.4614914947813,64.0626395440039,15.102775156912593,13.934972032860399,14.272596806682634,29.323863849173897,55.8284318223524,56.55995238290944,44.86623387438345,71.03882260050798,69.51642259802883,69.75735523338436,51.46222754943377,66.34271063501409,19.480950143465602,17.874171395563117,23.862198837132368,36.64281237773107,58.76626268853149,59.204427403445514,35.70562851562298,58.181217657097896,70.80932918075594,71.1047454241749,31.756434551918773,52.586950246339704,49.48672513615319,44.80809201655026,23.045691248615025,30.34412596245467,74.27132181925637,72.07935074377562,20.488409815373966,31.431094138460022,79.1679599006158,77.42493364110084,14.459216579626048,23.29329387487251,0.1075684781437994,0.9635435707993302,-1.2409273598521624,0.4085611259306794,-1.3451078715101366,0.2690172354296594,1.1900678814597732,1.3854329538332166,22.494681541418792,1.39147143117846,1.5080819762536646,1.1354134296771254,1.1207285115760917,1.1222917500716527,1.1184155035012675,good
2021-04-22,1.2949877923319097,1.3119756426259526,0.12769008335972304,0.697077889782022,1.5031323065853701,0.37883695254864486,1.010268665573497,0.11332623646672683,1.3469515483715213,0.16158844700863098,0.7525665357161094,0.6710023464177237,74.74323223196782,20.1890028346744,60.993671646168565,77.21888925136132,43.01449722611821,69.5403641177536,76.0670038413554,21.366322224688002,63.0224980004962,15.036199075734617,13.85453640711887,14.521204735777905,29.385791514070633,55.81305668478465,56.23290611668924,45.716962525333294,71.15017342768857,69.27634941999801,69.08890817573264,52.71856324088053,66.74056359435407,19.444186942418554,17.781091557761854,23.751653016308477,36.6433936328575,58.858011264043206,58.801232301689474,35.89897765188019,58.2157084208524,70.63654029393028,70.36169794228478,31.88013757765815,52.65268856980419,49.40823157109102,44.64762882913091,23.325713612152114,30.44430581963026,74.31555038556431,71.4924341901679,21.471664131283536,31.701307410550204,79.00922080211166,76.63328256702802,15.278157340322469,23.508006391464825,0.23557415849672986,1.0380648050679977,-1.062393896487379,0.43194760604950777,-1.3163158029734632,0.20941571454713012,1.1816615558651828,1.1518854100059173,21.648175001430207,1.3426932386958994,1.4572124422944022,1.0928208428117898,1.0846615595430944,1.07891412953685,1.081841270987421,good
