date,uv1m2y,uv1m2y.10,uv1m2y.15,uv1m5y,uv1m5y.10,uv1m5y.15,uv1m5y.25,uv1m10y,uv1m10y.10,uv1m10y.15,uv1m10y.25,uv1m15y,uv1m15y.10,uv1m15y.15,uv1m15y.25,uv1m30y,uv1m30y.10,uv1m30y.15,uv1m30y.25,uv3m2y,uv3m2y.10,uv3m2y.15,uv3m2y.25,uv3m5y,uv3m5y.10,uv3m5y.15,uv3m5y.25,uv3m10y,uv3m10y.10,uv3m10y.15,uv3m10y.25,uv3m15y,uv3m15y.10,uv3m15y.15,uv3m15y.25,uv3m30y,uv3m30y.10,uv3m30y.15,uv3m30y.25
2017-10-23,0.7745397978850552,1.4472492162050852,1.6803567638136956,0.8526302639197254,1.1944094793637827,1.3234930769887796,1.4597362278743389,0.6171052802358425,0.781273748877906,0.8146877432405588,1.0706744712710687,0.5309765035171867,0.6798190291662369,0.7074776797581278,0.9810608862603946,0.39628496911466726,0.512840316052587,0.4991412793737793,0.7578997103460332,0.5557980306445318,0.9364183820493108,1.1931592571478398,1.7291932629708215,0.5663068385387596,0.8483818670617682,1.024238743802105,1.2715766018226202,0.40460308739287787,0.6042356869021508,0.6556791265800757,0.5888087495096799,0.3342598640198573,0.4290824757275332,0.41928955986070915,0.5264560728595384,0.18779981190378814,0.15348166135078384,0.23931643157828286,0.6626049378431687
2017-10-24,0.7822672578364559,1.4588077582377674,1.6660543850568696,1.048493316427784,1.223360308173298,1.3364021410444582,1.5323478214490849,0.6046615026346489,1.005370573169675,1.0289898528396915,1.3146368431941675,0.5424359698255632,0.9869665866438694,0.9759561453079432,1.2562712095810067,0.4307051044412528,0.9756330834734555,0.9288470101514863,1.155250101857412,0.5654332204303176,0.9500948743443212,1.2061142617946716,1.7117016670767355,0.6084509786191703,0.9022350589765786,1.0711862582421625,1.2589685378063546,0.45353182977798684,0.6071126252639909,0.6286088154710805,0.8060640050636237,0.359784280596645,0.416557531557203,0.40843932097056374,0.8825278038193536,0.16470318869825284,0.18204979010629316,0.3142145022942545,0.7398343262005858
2017-10-25,0.7725245274088897,1.3813794581490884,1.6128449413833783,0.8199644350430445,1.2837109314053863,1.3629918346539664,1.6741192177822808,0.5237869160138444,1.2031948558987582,1.6262017158493718,1.5004249555455569,0.4741613494639929,1.1083066526799923,1.7118134132335387,1.4516020794073372,0.3809109829504748,1.0120987520255973,1.68891721084969,1.3398656914644964,0.5756097405080081,0.9707537826069572,1.227398617941396,1.6559330931742626,0.6264019870599856,0.9241178025678268,1.075665345633169,1.3518837920332498,0.4546374849192976,0.5667379980259687,0.6519527067366632,0.9935375807100323,0.32940886116076085,0.45553653695074725,0.42372550519647645,0.975124942030132,0.13030024620799502,0.14472028177998048,0.42342153525387494,0.7732163134876684
2017-10-26,0.8104356144879594,1.3505415474626832,1.6096694634408308,0.7433477164099901,1.3018114272665073,1.3501604188896315,1.7156099042391495,0.47726077366294284,1.1436816697396983,1.6360825729815578,1.4586390524833766,0.4289686233158876,1.0386309805268004,1.7724980052796866,1.4238920394676322,0.3363360368486542,0.93943015023072,1.7388627864033253,1.2968792957437234,0.5974626532375523,0.998504016336696,1.2490591470826864,1.5802947229579283,0.6444302207422195,0.9360274874323258,1.0784403106217844,1.0789992552153063,0.4619889162688522,0.5629758451509734,0.5220952340130457,0.9966955996733877,0.33256066482585483,0.36735246066676464,0.508569736177532,0.9833665334972979,0.10367030990262717,0.2081338165606878,0.42450377707677023,0.7931379683786395
2017-10-27,0.6174442256777283,1.2866359599624402,1.5494960232161223,0.8578136053122707,1.118917464185875,1.2279559649641456,1.5256866304276158,0.4446410737334489,1.3966975116091522,1.15877789873954,1.1883861088009788,0.3754708954332723,1.2039805977947502,1.2310815218022986,1.1246269156808335,0.27965519866139293,1.1694566725992301,1.117739446200431,0.9460067020842183,0.5017643772988145,0.8674726706389372,1.1132350707530743,1.566075804518659,0.5486666307514587,0.8090953808930081,0.9411902663300664,1.0610131219403087,0.38410697128938975,0.49194580570223145,0.4978839296957379,1.0689115046497122,0.26486723314577365,0.3091876149703018,0.4391081929580707,0.8195137216009782,0.06700223149748692,0.21464352496225114,0.347034970950173,0.6364491889642157
2017-10-30,0.4458359111146712,0.6295082797874754,1.4436879014466717,0.6452723626897492,1.1668345724996543,1.2179692328063632,1.5181456447920887,0.27176322855997176,0.8612732614663925,0.9403302826514144,1.1279450459960332,0.45522627073971456,0.8214344780515259,0.9343111767532193,1.1031516223403477,0.5669182055117156,0.7364137764389029,0.8401897358797402,1.0064723841569734,0.42469836739135736,0.758740896354134,1.0012773168352167,1.557248734444257,0.5122503720043093,0.7643346908307767,0.9019628201765726,1.0861198612735952,0.3943221439343594,0.5432403165401758,0.5689707141761284,0.6566606884583381,0.296166312838845,0.37072562926544744,0.3818756779010021,0.7704234963031207,0.14427112765087471,0.1581003696470333,0.20645462047989016,0.5529742875845886
2017-10-31,0.38399908423261453,0.6374850773865426,1.3075568752090256,0.5496158886751504,1.0285811976718122,1.0867288303695697,1.3807911268244877,0.22364392313050285,0.7978423018353562,0.8534115186913307,1.0232958911157468,0.3441863700316541,0.7316850650855103,0.8025092815603371,0.9493163269541411,0.5073344964832309,0.6589704996748427,0.7377921643938556,0.8690028114852466,0.3773238730711125,0.6940861601110684,0.9353656972019062,1.4965103235445807,0.4944454900387192,0.7388179997207018,0.8684644945026023,1.0329464159167598,0.36421635073201275,0.49877982183113445,0.5216159425512259,0.6021742304060168,0.26613120594552986,0.3342843512861806,0.3443187543597332,0.834269272549873,0.1049129712029494,0.11177693563817091,0.18069520812108347,0.5100195985037979
2017-11-01,0.39189788740998555,0.9046252510852606,1.2606474927581632,0.3682330126747152,0.8419092123960648,1.0387968462453077,1.3353581940017611,0.04154848957497604,0.6566219741434582,0.7610922448731621,0.8767723414289692,-0.06885628617550874,0.585685168084474,0.6941181388639419,0.7879779735576354,-0.07233532992106251,0.5067881920348455,0.6207500725725288,0.686780275590156,0.38606845836260584,0.7126592103756717,0.9521893120006246,1.4826316460172992,0.4639051597548888,0.6962956701987705,0.8135711940549979,0.9581324464742121,0.32249231670602874,0.4359355299467206,0.45290431703417744,0.5749068746461509,0.21560638057637033,0.2668732240241344,0.2828629998680398,0.15505955344453415,0.055522243239525614,0.06243571976934462,0.0015475418471366797,0.46262205646244214
2017-11-02,0.17114698699113515,0.6058055024026352,1.2524347686320754,0.2839069620143122,1.1322094167372894,0.896912640309353,1.2197058257450317,0.1899523392077514,0.3895953244245747,0.5093652900746686,0.7311759586001465,0.375718260763229,0.3032444500658487,0.4431837843939724,0.6037440345230916,0.4224341427407533,0.2168950740252812,0.3505409737894911,0.47896851723819944,0.29220812691570347,0.5718417241407869,0.8059128859520692,1.4134620890458356,0.41036202492739304,0.6278009600973425,0.7445003638173322,0.8984146984955402,0.29874948903683646,0.4114470323175028,0.42862015841564716,0.4187441269873035,0.19911029750909431,0.249496195265549,0.24585122531269593,0.1764436595212851,0.045793287164240706,0.02672404667889767,-0.03439419986645975,-0.538497630106068
2017-11-03,-0.00143386404756365,0.7869717258726715,0.6589397224633756,0.1057419258751605,0.9052349165257685,0.5238373228055528,0.751434040692942,-0.028936841569978788,0.06417479172605008,0.029010465548968904,0.050625153156896266,0.08012331047659245,-0.07024649728716381,-0.0642363939250132,-0.16292021780747706,0.245925906265336,-0.19298683976327718,-0.1966767486509748,-0.40876003520747584,0.19235126708546282,0.4190435083582433,0.6363568010925092,1.275549449303122,0.3166288675002794,0.4954078617919582,0.5900020919679818,0.7078587027048906,0.20013931625684683,0.2669282675118498,0.26094856753650797,0.14841515687051707,0.09184575553947255,0.09824244818376049,0.060549518673146646,-0.15627736905480022,-0.06611952155462253,-0.15215598622842375,-0.2701915502177659,-0.5913787255834307
2017-11-06,-0.11345749956683354,0.5708153808631278,1.19886439043216,0.09280374447595141,0.5576974507446508,0.8462731269392445,0.7875305029687325,0.07896270094773777,0.1784950935351176,0.07857284652401852,0.05729490682683446,0.35029516613740913,0.05783509240607473,-0.027669942876722076,-0.06112130709300235,0.24417950793229132,-0.09822003026000428,-0.1987756829323052,-0.3415646390376645,0.17090575636649563,0.3782153666909138,0.5874661031565692,1.2375391654517387,0.3045265015142218,0.48133272182507647,0.5809316513884775,0.7227348770842229,0.21392459255251126,0.29132587387226455,0.2909204866252477,0.15278937624074304,0.12807276905370193,0.15263555002482984,0.11881529590665858,-0.10526845763550624,-0.017717138023755387,-0.0772463374376344,-0.1769745559632092,-0.5781307214468208
2017-11-07,-0.24038234488168625,0.19071232872192428,0.5383879715653955,-0.0299769765009446,0.23532768278527402,0.5238773418076541,0.387798530938001,-0.11690791533198235,0.01167975554213542,-0.1473565507471517,-0.4232047515363714,-0.23230828101793,-0.12761385608976356,-0.31529801371720206,-0.6418479611254322,-0.274714217787701,-0.26674055692678145,-0.48675996389983434,-0.956782176006106,0.13798351057787772,0.3241957667128865,0.524357160866429,1.177916712870183,0.2615726953878811,0.41951934592622214,0.5130947569736695,0.6456255972480083,0.17850813778449148,0.24107791437657689,0.2334013459784668,0.0686955341628569,0.09350822742028256,0.10376729885010402,0.05986524601952907,-0.20519518714369137,-0.034531307360346104,-0.10251595682817347,-0.20771161282387013,-0.6696323549182741
2017-11-08,-0.236175958730168,0.1839671896843906,0.5156802393644309,-0.0055018909394714925,0.7014033188474613,0.5881576695505415,0.4684893210402235,-0.13133169950899365,0.10333236368318649,-0.1163065470720262,-0.34763549537253224,-0.184995816931955,-0.07695921219340204,-0.2587235990251024,-0.5212466183050711,-0.14554690402668807,-0.1839985368453087,-0.36377117074332466,-0.703590925909466,0.11899784273757229,0.2902660374144917,0.48061451710519915,1.1069536698545503,0.2368994173729193,0.3814758416513481,0.46461736550092503,0.5692541978259998,0.1531714072974551,0.20136751628258193,0.18513904983069676,0.0037468044768094733,0.06774368559123231,0.06341964372366572,0.010843001606197764,-0.2712639783066262,-0.0663936003319644,-0.15302754741362676,-0.26845057344779844,-0.8059438947946902
2017-11-09,-0.2765557961403954,-0.5864702099842667,3.3325603850888434,-0.05846205578662762,0.5300674265979548,1.0148236811713345,0.29997417030849727,-0.05373352395940156,0.18468461295716615,-0.17257756669692156,-0.5226897181104111,0.061813322615185504,-0.07933621334452917,-0.3137419789397722,-0.6061196657583479,0.1850889556107715,-0.20475917171514013,-0.4109420545491036,-0.7303727835755384,0.14294402166383635,0.3248408476040876,0.5162510537808017,1.1407424918575497,0.26682268128121384,0.423292171670793,0.5108171362239684,0.6242932354091594,0.17475661675999093,0.2309194294173099,0.21883086796142628,0.06702648524095225,0.08375438252261372,0.08934429546937159,0.0477728617428604,-0.22171455128130493,-0.057446147969621164,-0.13573904091603023,-0.23908275398360995,-0.7727301107325217
2017-11-10,-0.13341594001333712,0.8274597619111668,0.9557150881045715,0.23962224588254027,0.8883617457217448,0.7436908081936209,0.847805769142257,0.8279516648733438,0.44957963818379576,0.5300151394870432,0.8606424960354127,0.5013150554669864,0.4365214028330294,0.4734817521314475,0.8578050306297418,0.34856158454716646,0.5360683480076596,0.5291653070256144,0.9590871187269061,0.25740809509619844,0.5092543243772514,0.7138735443021328,0.364785466690044,0.34007783676765,0.5160314843569705,0.5959285048795877,0.5454514677681346,0.21673517315694463,0.29416347061747805,0.30410958090520346,0.1177017519245046,0.10245812627550932,0.1278755155114136,0.09884355711095273,-0.14698326391695143,-0.04602999712208732,-0.10870395248034438,-0.19415198210133025,0.11746921931088056
2017-11-13,-0.16014046128131487,-0.12226506865502335,0.5646708717285016,0.3448227089153635,0.5805582899527595,0.6076377297455053,0.6870187795527598,0.12793669230244842,0.44305646866172393,0.4088976879561641,0.6518119576639084,0.31585581081624026,0.46599721336636346,0.3761786129764937,0.5998345130014222,0.3160099936784176,0.602909635098597,0.44612085068175344,0.7122133545427991,0.23280445111418085,0.47298233063894923,0.6472660319843722,0.02907625716218687,0.31022135769124115,0.46849370815326075,0.5319377410356647,0.3337057413907472,0.16194441204858046,0.21553450753440312,0.20889941400201095,0.002797208345104718,0.04367520330378121,0.038388196762304816,-0.013160921164296069,-0.2006967846335625,-0.10890611622835977,-0.20530313040540774,-0.29899879234015636,0.23624269168343995
2017-11-14,-0.07373617246103087,0.09339077129867143,0.8285471816927836,0.22801462363933467,0.3893342578384622,0.7084581815382301,0.7770292462934238,0.13642376836179088,0.5297909308123876,0.50066664824244,0.6888793467282656,0.21221823903558676,0.603547125916037,0.4362690934750755,0.6280073499320433,0.2899704912766524,0.748513081481079,0.5047882620759344,0.7112682248168725,0.2081838944802677,0.4319680228064251,0.5938406677445415,-0.4998284505489137,0.2778167006394982,0.42564360173440774,0.4849997635353671,0.31096871345491184,0.16063770416028653,0.21027664142358088,0.19868735355321504,-0.013740947959345662,0.04537529649128047,0.037703743882078686,-0.01610774238248791,-0.2809320429173111,-0.10152206224963271,-0.19547689670468027,-0.29133543065336626,-0.5484312041226653
2017-11-15,-0.0916536864397816,-0.4281511041151106,0.6986828452805848,0.1841449083063749,0.3422617355365493,0.6704377330071998,1.0687519122412554,0.7108361331462923,0.582667852846593,0.7878604841487133,0.9860644159041148,0.4151970470791744,0.6758584575999707,0.7806211952374216,0.9846915562853251,0.3649084286647556,0.7978230921257372,0.7784623441169218,1.01222222127112,0.14580939970738782,0.32786689510782263,0.49436863363211425,-0.07397794759274234,0.2752069039019416,0.4304529398565752,0.5061325723502365,0.46074999968150715,0.22268415359955257,0.3013342934587512,0.3034920603488369,0.12624439289136222,0.14652600453778247,0.18365364774121973,0.15687124719736323,-0.11359918452381268,0.030518547607371868,0.003014725659225344,-0.06618618210779814,-0.35362301545806385
2017-11-16,-0.11361415961049806,1.0266566450415673,0.5291763967747268,0.16406197887181392,0.5029852024174264,0.5449882924310894,0.9011558232721405,0.7224800662296427,0.5736732203711112,0.7365160401003796,1.0108698151813384,0.4508112071695671,0.5463161998324308,0.7523303814738285,1.1301442830700799,0.36785553332938137,0.4015199437790431,0.4797675172331313,1.144197076993472,0.1920510820007594,0.4003899243540972,0.5204024294621947,-1.577283246590726,0.29025111958064964,0.4424718346407794,0.4974777502353418,0.28977719147137787,0.20150222054294648,0.2699618980920831,0.2642860985784389,0.04090914842299043,0.10312598807416082,0.12121958439477962,0.08250912047392556,-0.22177011612469344,-0.027524998208126934,-0.08028972394666456,-0.14999841320794438,-0.3814719063563202
2017-11-17,-0.16164905385402187,1.1914766159177357,0.4187520566262308,0.1092346861097608,0.5507989254105087,0.4819136062851168,0.8379969940649681,0.6256838371669479,0.5337404978176616,0.6784501720408671,0.9468117865795581,0.5218035212976575,0.5130130621546706,0.7264954566047281,1.048922044838778,0.38159069567464887,0.3204891301336933,0.5211434305928891,1.0517564189481299,0.17570076051290767,0.3571146442178248,0.434173185167399,-1.2208448148542759,0.2717369458482697,0.40726169807805684,0.4464110822052505,0.17559878503464904,0.19118665541952928,0.24826451990155257,0.23000759136518295,-0.03653160036494796,0.0917300953526798,0.09629015368294605,0.04665734633090632,-0.24231070220159678,-0.04000579856596897,-0.09590487128624998,-0.1621490210751131,-0.2073892775111617
2017-11-20,-0.11079560627819876,0.9470588148859507,0.34991958019346336,0.06408301689480014,0.4274834888277003,0.4723797975780841,0.7503620322617272,-0.2549383207925952,0.5106268970670972,0.5936844202584748,0.8836706023878056,-0.3408211687322673,0.3830160364928492,0.5964168676166763,0.9770101623934417,-0.3021354487562853,0.1986108468531338,0.45064449618839025,0.9983561623822677,0.1699855944595539,0.3238629410725762,0.27517117003284036,-2.0972133822093317,0.24268584055057513,0.3544982478386769,0.362407454739033,-0.07982448683209797,0.13014789364354976,0.15715474009442493,0.11769889825913749,-0.21295390996203845,0.036006338624624684,0.013612980189903645,-0.05330937208702535,-0.36370242848486783,-0.0797165114463601,-0.15418206486517202,-0.22782739649956785,-0.21447419564285475
2017-11-21,-0.0008630014963637351,0.7683397490238502,0.5134610195599825,-0.019749115748808894,0.7322948675360679,0.43813449572439067,0.6666694540214138,-0.2009073199884295,0.45366877119237237,0.5026266486932062,0.7315121354708847,-0.289954586687193,0.33120695246252474,0.5609573740104363,0.8793837934605464,-0.2947621110914008,0.18277129153448848,0.5434140766518526,0.9747114224812571,0.24241373380897502,0.4037037826942307,0.26855574177530245,-1.5458550585335264,0.21471200512161953,0.3041897067094166,0.2855569275678075,-0.24494797997166456,0.10833478018982282,0.12495856310931223,0.07800800112003832,-0.26477297433720465,0.03540170782365179,0.012721855362624337,-0.05784476466314811,-0.3902152928634487,-0.042169563172217886,-0.10136217398919044,-0.17514874490003476,-0.2957649449095253
