date,uv1m2y,uv1m2y.10,uv1m2y.15,uv1m2y.25,uv1m5y,uv1m5y.10,uv1m5y.15,uv1m5y.25,uv1m10y,uv1m10y.10,uv1m10y.15,uv1m10y.25,uv1m15y,uv1m15y.10,uv1m30y,uv1m30y.10,uv1m30y.15,uv1m30y.25,uv3m2y,uv3m2y.10,uv3m2y.15,uv3m2y.25,uv3m5y,uv3m5y.10,uv3m5y.15,uv3m5y.25,uv3m10y,uv3m10y.10,uv3m10y.15,uv3m10y.25,uv3m15y,uv3m15y.10,uv3m15y.15,uv3m15y.25,uv3m30y,uv3m30y.10,uv3m30y.15,uv3m30y.25
2017-10-16,2.9845069762584937,1.5109932272819504,0.5478830487502342,0.058822711780322334,2.9507113417178132,2.806478553766051,1.646642432802455,0.3396128124754761,0.7157261304712041,1.4512822529410814,1.226206084865919,0.25142019374943214,0.003011627101867656,0.7918309546246913,-0.9385312713960734,-0.053251635729077845,0.31072863790593336,-0.08821160814086028,3.7612369856109664,3.426075072596371,3.17075886046236,2.6003931324226994,4.7624810086241185,4.553120915473071,4.331836728029145,4.20444271501939,3.7224622157489597,3.536301334960359,3.7033311967238127,3.8092544819394956,2.424499769299715,2.663305856770971,3.765388666869905,2.464357536445348,0.42391200009723623,1.9062315620418326,2.432101421309998,1.2695826292200043
2017-10-17,3.58903906949495,1.997729116860286,0.8788475733268736,0.14129523289716936,3.283623490812211,3.016157896931042,1.8315452990221077,0.4570130717939541,0.3862935336871395,1.4000688988849779,1.1222276589268825,0.2718379176300223,-0.5137176096713334,0.7379717380346325,-1.3099770732786309,-0.17574257044535171,0.11324274968815373,-0.10193718112882355,4.6559440698619206,4.250458370776665,3.8941659169132117,2.857542442144638,5.163202164301246,4.933054922115419,4.6890004736528335,4.41916506989118,3.5045599182066693,3.456366673792802,3.764356785621185,3.8058559523716964,2.231110208605828,2.702769319933844,3.174012838231164,2.395890794574579,0.261712942451277,1.3801329194265903,2.7104356530140565,1.1442925131540957
2017-10-18,3.8099244058469717,2.4010404401757732,1.1719142043051147,0.23184606510548716,4.55434584509695,3.2562927122136083,2.017615025790424,0.6494263261427236,2.3811690094990077,1.4030482760725733,1.0167482998417905,0.38299407749438563,1.514086572184948,0.8792578185475702,0.7357024815598034,0.0742435002341888,0.16274439837741342,0.046198989695515134,4.783726173711623,4.389233097111419,4.019616267044318,2.7670086594548873,5.616160459397078,5.4023116050243285,5.2130860242932595,4.531933821268961,3.7715912791038444,4.132278328605738,4.302867149359588,3.5065980670143393,2.6397353696248436,3.401496496807348,3.307377273720368,2.505755735604613,1.1355792625417482,1.350131587138292,2.094863156097204,1.4230090997468128
2017-10-19,3.8939868282252657,2.8426416985191842,1.3496160277961011,0.27241585040286165,4.193239503081522,3.5949023852837256,2.1692442561928136,0.6928148121315255,1.8261759620571258,1.665291032193947,1.1409498589896838,0.4228417490043518,0.832025555499718,1.158980423122145,0.03062889099321431,0.35108053359915276,0.25822403777687336,0.07328424468205696,4.721476600447295,4.30339490622365,3.918378786201547,2.919776647274297,5.8809996453850655,5.621077124784712,5.370578775363372,4.686671682791285,4.023948389766735,4.225868031749218,4.347761014723242,0.9987564768371859,2.8340728246665368,3.389722001875723,3.2381676878915417,0.9792152663342334,1.344069412099082,1.6759535421638685,-0.07515678540781146,1.6237327374906874
2017-10-20,4.502075767335031,2.8554418482614055,1.5016237681938556,0.33661548109875095,6.784553899720249,3.776735512345783,2.5670593276702007,0.9809302138590185,6.213731052492836,2.074454168399818,1.6180430789022442,0.771737592599835,5.292041446528435,1.6141941003997755,3.641625762600247,0.9004812782626659,0.8316847463403255,0.44164785672048623,5.116459349748132,4.725957466350361,4.31402316181066,2.9405963195357367,6.929832747029084,6.7061794233245,6.386625786192491,4.513821230210956,5.10762422603176,5.039537673759142,4.27355672783198,3.059282190797368,4.151181904751545,3.434870845405552,2.47911587697432,3.9649323928644353,2.3705539155169806,1.0282250816248153,1.0577628711231966,2.391354818202319
2017-10-23,4.199793422844485,2.68585638640471,1.6347701839448203,0.38357867747409063,6.117981307688481,3.920964242755937,2.757551795091249,1.0877630244570127,4.49129444573304,2.635699932842508,1.7584993201977324,0.8437366787830936,3.7918302191276547,2.214292472125653,2.6949760370917994,1.5247127406461098,0.9096491179892886,0.46199847632936986,5.012248183962333,4.615229200426224,4.20552252753063,2.9615149957630558,6.806043287804327,6.532651513594351,6.191246883991848,4.57883616653316,5.0049607983230295,4.855917897249009,4.171799045850963,2.2750373508355493,4.068704827202245,3.3723877148291037,2.6066671037556044,1.9781601913479463,2.193196465030317,1.1440687941472154,1.3936709903057012,2.2484731018838895
2017-10-24,4.222850606913557,2.6798124716091603,1.5971456273498537,0.3716475177546928,7.5246384337142045,4.019323001959174,2.786229328227959,1.1391335715783417,4.456422028912561,3.4856737782993026,2.3026730617719884,1.093995765569924,3.942459100321471,3.34678656729871,2.9941877935790915,3.0773697224353516,1.841475455838808,0.8028946107312857,5.1464543848378685,4.7501571633044195,4.319136290865313,2.9773593187911747,7.502890933218314,7.2138835849029865,6.76689564668443,4.806392096466739,5.725382610823432,5.036597941557783,4.165412055687872,3.302567842163217,4.451125630238472,3.3706977990797764,2.6440864558741244,3.456648589094824,1.9496451919649482,1.4036775939401274,1.8977082132406617,2.646354221609288
2017-10-25,4.08649670566018,2.429657504387812,1.4602078665382319,0.3602235436740888,5.923720846309679,4.279245435340349,2.8986947255304134,1.2871121380710842,3.91511203960465,4.302740208848736,3.7998825751354803,1.3388981809201916,3.476681365106286,3.849150449329378,2.662756391416175,3.2662684024568485,3.4940716586911345,0.9992590003753805,5.257318328224124,4.883958080052437,4.43185459092601,2.921930670278293,7.776606021335352,7.468544389101755,6.886150446598823,5.256315815019237,5.7999900210733255,4.787202785299526,4.411274382119441,4.173504706229679,4.125222569296553,3.7607055016192303,2.815586717789505,3.9545187348743633,1.5584959422159592,1.150748519461478,2.6034259556714585,2.8765082827979995
2017-10-26,4.158850202271195,2.2175918910828596,1.3256653722126566,0.32642014138069436,5.218399289809101,4.115094397624088,2.679345457165773,1.1828686643723472,3.4654269645043385,3.88176859546257,3.5747159767028887,1.1733012970922587,3.06319798117503,3.439768230612239,2.289442556070582,2.8904340385873395,3.3847626248471356,0.8809291003604364,5.554574892567075,5.172829288908666,4.677197370403101,2.942489862608104,8.144121298502466,7.764261703175187,7.120146223009586,4.385137080958642,6.002208350774017,4.88290692620197,3.659401368217644,4.360069263532,4.232531411016515,3.1166111202120628,3.4566654894569604,4.137334608678044,1.2591373463179982,1.6708813780463778,2.6836682454258804,3.057511776912503
2017-10-27,2.9419289641413897,1.7681586925155166,0.9944104437374801,0.19626896554721018,5.587886051004757,3.0564252125596734,2.0108312294820108,0.7780019367910638,3.0044456726148745,4.1350826103328435,2.1137263098208443,0.7216312783156996,2.4906155537211165,3.462922472727201,1.772396228697736,3.126945038328474,1.7957757191860808,0.4749002995999946,4.439793793611661,4.139061314432363,3.763712909969811,2.516354732959851,6.53393912668175,6.1482434080703605,5.600838363463881,3.7480749877987534,4.828136097304814,4.064663741038446,3.2924617343525266,4.3092403954395095,3.275459373434514,2.5130765410436453,2.837531107592238,3.2302419739600534,0.7927668161156295,1.6372292049046822,2.082877659710695,2.3000377943358394
2017-10-30,2.0309869642236014,0.775559803781033,0.7854567865766675,0.14992080351248624,4.149339672424656,3.0966164458017467,1.9183578462546402,0.7283902777541967,1.8153920052827153,2.4748269802548197,1.6462469814548206,0.639809139300608,3.0190650494870157,2.33544090623276,3.649823030733227,1.9877264172316225,1.3578397813015866,0.5025787983297227,3.616819477781882,3.389800271431258,3.1146763479533353,2.208373661970232,5.952256052237912,5.590423724735077,5.123101023105194,3.588567664141037,4.865279992151352,4.351033375771195,3.6138887466970586,2.545456903010593,3.5992183297740583,2.915835401162069,2.387346843302932,2.877324310209442,1.6915115125910185,1.1938865027659549,1.2352628992072956,1.9253788833246412
2017-10-31,1.6588443033381686,0.6836652928389106,0.5837953805736616,0.10167722580364263,3.336797632194301,2.429368112542673,1.4644008054432476,0.5152191258263965,1.4554603760057763,2.1774990308173265,1.3950537773040246,0.5197502106641272,2.2015076790380803,1.9359861549897612,3.171258004390499,1.6773705462772304,1.102385514688992,0.38144380586929716,3.128967139625132,2.962512635488379,2.7473365469475537,1.9524219341037952,5.6939030231682795,5.332011374027777,4.855318308635552,3.342174996009382,4.436478660744626,3.920292789070708,3.240927802108948,2.268440629118376,3.196235326146684,2.583598423632838,2.109757200458667,3.008521304300558,1.2146470333255772,0.8326179401946369,1.0562623799688609,1.719724433978959
2017-11-01,1.6531734338965511,0.9096362229533346,0.5184992869059679,0.09415766374598562,2.2008898721331596,1.9289009902797754,1.3431790989317436,0.4663311708045665,0.26352025524872486,1.7053475208022795,1.1667281114676853,0.4025189806975977,-0.4296025037022797,1.4770428387236394,-0.4401066605336009,1.2257096707880968,0.8699417108230776,0.2727477662221081,3.193594740007551,3.030894918735221,2.7860782654673852,1.9277704413380914,5.241662226098731,4.886116493158719,4.400356834951998,2.96804348394489,3.873432048595504,3.35997886189901,2.753422203272006,2.102159181443673,2.5473269741976248,2.017927395442994,1.6924268338268051,0.6317346350750812,0.6340734127305594,0.46188364730632436,0.059744938812192894,1.5129521255173517
2017-11-02,0.6855729321613367,0.5259423783704031,0.4138663091390947,0.0608513068682648,1.6773588621457534,2.521734983813968,1.1194860457906501,0.4043169880739105,1.2005374341611958,1.0015622256225618,0.7694174875176529,0.32819002259158814,2.342015410399238,0.7603903596574138,2.5750889068009233,0.5219462728295294,0.4869132838563628,0.18751698983252085,2.3094261741896043,2.242804187732604,2.125825740670093,1.5731105076730523,4.514540656154001,4.225357813990377,3.827199525318317,2.591484197487951,3.514601945997497,3.068267634127812,2.5023122497148895,1.4638102489787108,2.3128175616838265,1.8338590653470688,1.4245861941879188,0.6595434840161298,0.5148617979665986,0.1996053972417106,-0.1373772992275104,-1.4521762017141793
2017-11-03,-0.005191470064858867,0.498009908359293,0.13741092908966218,0.02181797666190488,0.5663919243044517,1.6248257488188829,0.487085529065651,0.15352472824818986,-0.16623326666132623,0.13522376069011652,0.03371165757833665,0.01315017481914801,0.4542186700508247,-0.14194936472490133,1.361841983705555,-0.37451995806395755,-0.20326122656497012,-0.10328574571792243,1.4524871689011438,1.513200917134216,1.5095026662308346,1.2131139637783934,3.340185601050871,3.125553949692746,2.8060162695768454,1.8377171691727718,2.2575475322442813,1.8704965009038343,1.4202101626701455,0.5043067954043771,1.0220271410743205,0.683916571853142,0.349833693285573,-0.36926665306236395,-0.7149570042571997,-0.9808257336264343,-1.2886374143136854,-1.4732645103624755
2017-11-06,-0.4066795977138371,0.3459467545979284,0.23384485920993167,0.015201611633561539,0.5052260118074237,1.0364806617031646,0.8212639317552622,0.17247301079556077,0.4638748933143659,0.38968943144561163,0.09542495278196848,0.017963153083743084,2.0481569228595586,0.12512247127345266,1.3931775369286297,-0.20019614287558424,-0.21665212183816507,-0.09039347093904855,1.290607534537965,1.364296687689537,1.389988611523175,1.1679809219240345,3.216248610099534,3.0378004939774508,2.760973364569197,1.8674454887388356,2.4187665601514547,2.0413881385037773,1.576549105409417,0.5070050562348498,1.4351576196541451,1.0604624225709682,0.6531469262541617,-0.23632319812220692,-0.19319180994076934,-0.49761769364403646,-0.8396836073905631,-1.4460328371847448
2017-11-07,-0.8319180721605266,0.09477254994857559,0.08206162910822083,-0.0031030520500963223,-0.15637855565285574,0.3944994802026128,0.4406266322596903,0.06595281979119422,-0.6678828864148554,0.02089798224098896,-0.16643828545642597,-0.11682982792958477,-1.3150590487406748,-0.25955661307388944,-1.5286410138876225,-0.5148618393936715,-0.4930566499948642,-0.22147565858415408,1.028617235580284,1.1408866275735026,1.2008009769387464,1.0580120303570082,2.717422277458948,2.5789092111077867,2.361109324367002,1.5936594944552736,1.9909365657675404,1.6533576478268788,1.2335363523084515,0.240937393683406,1.0315876089877531,0.7046872330924789,0.33006851839011564,-0.510525957828909,-0.37250534561402543,-0.6535058055121846,-0.9722908408463694,-1.6339920555151382
2017-11-08,-0.8352364150297404,0.09997706652635882,0.08936172752477964,0.0028658626792910096,-0.0295081040409201,1.2564765133671802,0.5424177833742964,0.09393668866874637,-0.7647935910298278,0.21824209201635847,-0.13871697798420113,-0.10475270482705938,-1.0685565939931467,-0.16425029057108514,-0.8325292392813008,-0.3773153771897456,-0.39930862099761344,-0.18597244887193726,0.8848855215270512,1.0160261794835455,1.0925022257294277,0.9826292697468688,2.435553028525253,2.3068772304866205,2.0957863249946307,1.3674633831092788,1.6998469222117534,1.371855602947646,0.9735492444262898,0.05249348308693491,0.744819399698946,0.43248681946641737,0.08091040138326927,-0.6871736796954047,-0.7136737253833897,-0.9729733653596658,-1.256676835309135,-1.9627588260268667
2017-11-09,-0.999047713729657,-0.3777778794606629,0.6743913787255956,-0.001611582650972371,-0.31892171538693803,0.9837594362827666,0.9840371437747739,0.06411014798602672,-0.31734218647955825,0.40008061038951764,-0.217536478054804,-0.17116900411020036,0.3631703745628904,-0.18062827478664012,1.07301249870946,-0.440402691830086,-0.4780824891511718,-0.2135584781029397,1.0870101742931535,1.185229669842319,1.2384065213107407,1.0970902335757473,2.804625812817136,2.6498063768808082,2.403170581305774,1.589923004304367,1.9788250373646137,1.6227023647403025,1.1929841322893164,0.24880234034528093,0.9403809163340828,0.6273069608090747,0.28138093485225063,-0.5761048259241323,-0.6298979313751834,-0.888495849178559,-1.1584680180266331,-1.9830654876315887
2017-11-10,-0.4901659334238393,0.5448534707320191,0.2096538242193243,0.00978790384428958,1.332099861112224,1.7331535059521674,0.7757277440698189,0.21035265645840306,4.978805238942467,1.0462852323182579,0.7028543391475194,0.31640133103300094,2.9708578442622953,0.9925789578500921,2.0218848103061506,1.1849427400212442,0.6567157159743208,0.32250532650437136,2.0504934710365315,2.023946220305224,1.9148072420518747,0.44669477475209596,3.637498345246615,3.327237909980153,2.9116294631511446,1.4848192900858894,2.518275472636412,2.1612634390510475,1.7532681243198323,0.4690938279320336,1.1809255874065325,0.9404262521905683,0.5966338261907574,-0.35093787600266735,-0.5190579915160376,-0.7399707668359603,-0.9836108058958695,0.43394596585151596
2017-11-13,-0.5822726361903429,-0.08414968900820782,0.11450271643716567,0.0005571462123976092,1.907571295554617,1.121502054460094,0.6243299330991863,0.1665344782947062,0.7699031685879183,1.0345907863075483,0.5443232662501447,0.24078836494754557,1.8730245147561129,1.0651612496783136,1.8329838281926696,1.3406559665605133,0.5593197871453885,0.24247615667190153,1.8099335797197749,1.8005351592020422,1.6448331350668148,0.07167911698051854,3.2614171217150147,2.9429955375667727,2.5202388995971923,0.8904317909896068,1.8458171085533976,1.542822284419403,1.1753965331699852,0.09413703796972506,0.4933128682076036,0.28658669440094614,-0.024887809625963264,-0.4995315529825508,-1.2038405045472111,-1.3728126976035369,-1.4925444729482324,0.720629763576841
2017-11-14,-0.28505719659376383,0.07158781629691521,0.23037554362730822,0.013978860119544929,1.296900233025196,0.8000971881045753,0.7893694533401714,0.214140263863407,0.8435548975195997,1.3030549443834407,0.7133217270856804,0.28288187802093234,1.2916822690477932,1.4487637583323905,1.7358168597387964,1.7634623844526365,0.6804154232363138,0.2703780482299628,1.6092642117572715,1.6266953083241247,1.487864695120903,-0.46132886576123766,2.8851441019790833,2.6210672242622746,2.2420157991675547,0.8002582098115857,1.816428617204743,1.4840228394807273,1.098247261877846,0.035126849604665944,0.5084756513349228,0.27629242523693115,-0.04341017377020717,-0.725507952791788,-1.1175446494415922,-1.2959823557563268,-1.4376463838806015,-1.4189720465348428
2017-11-15,-0.3520635876120096,-0.32536874404903193,0.18736989111217364,0.017873215994916505,1.056790626075169,0.7159148467848098,0.7643504331866474,0.30383289385778106,4.48538751659571,1.4841935443095706,1.171895343063723,0.43094190957758116,2.6008495014393036,1.6962717608126998,2.2555285874743722,1.9562135615173784,1.0997602033134959,0.40846377086178703,1.1036050058654618,1.1863336772524344,1.1742896125431936,-0.04491873368608992,2.867644571507337,2.6594953426689543,2.34532669012929,1.1614639400402647,2.538535661222986,2.1378510079985062,1.6708188794506071,0.4475806099233802,1.6676328427344431,1.3040579300108086,0.8796354445539355,-0.25520449782201005,0.3447650503946683,0.03351390692400419,-0.3053129841957509,-0.916210676165042
2017-11-16,-0.43241769238358063,0.7546493491478535,0.13808208769708008,0.012644632178941042,0.9348396966910242,1.0367913134974747,0.6125942002929973,0.25280513948495625,4.56069213737946,1.4720415354662029,1.111450340645809,0.45632188012587704,2.837829863149109,1.396112439672664,2.281095960291139,0.9952186761499843,0.6947316619817008,0.5030812575632221,1.4555790115626823,1.4547966175433409,1.2470773283793404,-1.4332526064346374,3.017477685064802,2.7281676558591004,2.303385398886725,0.7521015800577312,2.2941283470904383,1.919372911533735,1.4664486144599238,0.20516103820333642,1.1670385687317497,0.8644295079485242,0.4856423590464456,-0.5554898169673896,-0.3084259728762962,-0.5347569118147304,-0.7350340912836155,-0.9804675157842964
2017-11-17,-0.6010768546659371,0.814034309844509,0.09559162196313124,0.006001258977511231,0.6109720211110792,1.0879982717570351,0.5109774576098667,0.21292399418974306,3.8834692203675223,1.3205550710700733,0.9737826064245387,0.3930106701635163,3.232567746400505,1.265384222698986,2.333035768745151,0.7628113318472423,0.7224965836270838,0.42631510968479547,1.3591846298292865,1.3463431600803493,1.0922026163058238,-1.1912455824572716,2.8769147800191037,2.5820013312111723,2.138377495773101,0.49231547681580906,2.2192415864207846,1.8152558963583163,1.3212730103737436,-0.040145274496449224,1.0593527556937548,0.7098733171063141,0.30190508395244353,-0.6572342467835639,-0.45870980691829777,-0.6629175468527971,-0.8312351186142564,-0.5298742268234974
2017-11-20,-0.4166684506086681,0.670295777358881,0.08536299623253041,0.012126933648875907,0.3607966555198686,0.8580437094104548,0.5116178653634169,0.19744803843210604,-1.592771405913516,1.280800914875802,0.8698374661647299,0.37849375132977575,-2.130215015032234,0.9618427822434883,-1.9002926831697593,0.4947593797422122,0.6751767742504557,0.4578551085834287,1.2752101996942684,1.1564850972184069,0.6541854893041223,-1.8486119888617218,2.5053844980476043,2.163939211577002,1.6622566295533514,-0.1412943543367181,1.469119008871342,1.1084209436981454,0.6615324996299936,-0.5566393195733856,0.4068167022170649,0.1127282081191241,-0.23962579086242497,-0.9795255630827348,-0.901722697764819,-1.0554870438846553,-1.16193856794434,-0.5414255215404169
2017-11-21,-0.003380363727225686,0.6176887191521186,0.15434624273165043,0.029085430084934395,-0.11115991842309676,1.4670832957819944,0.47458481319504076,0.17615966877547584,-1.2450830317726633,1.1165900129654363,0.7184193177735996,0.3014122590630151,-1.8152966261257597,0.8324560875317526,-1.8688867412011918,0.46608938812147943,0.8213747450874104,0.4459674083893504,1.8814526905576523,1.5368972850001423,0.7020044403897662,-1.5143504816096873,2.1965127394842923,1.8325342264945517,1.2931766458301541,-0.5199057316816837,1.2125307355235675,0.871392693341341,0.4406130105987157,-0.699251630498422,0.39822319119245997,0.10440637903556671,-0.2638841048313636,-1.0478867837869728,-0.4797795059462745,-0.6933558156012479,-0.888611210066679,-0.7779599867518054
2017-11-22,0.2788788216498488,0.585922134981454,0.7244864984510996,0.055666108733268424,0.3308714932867196,0.31118291822611727,1.770788431272218,0.21905243355861392,-0.40204302688808674,0.9787296827867664,0.8239457318670453,0.24749885750408337,-1.2787615121173972,0.9624973202191659,-1.6990251430653653,0.08996074629299139,0.5678686501864656,0.3620935366220174,1.8012498613787553,1.6870034729105186,1.3148212187461579,-0.9524817217796117,2.1782376854656755,1.9366726503889644,1.5536702959201212,0.11556345067841728,1.3853656098356426,1.0260795828675966,0.581761702529467,-0.6034817390082773,0.6162224676574622,0.2700210274484569,-0.14601978812300442,-1.083376854391549,-0.42649926364208385,-0.6897885317978281,-0.9362708100925857,-1.069093854791847
2017-11-23,0.2972527516200408,0.8979169277573243,1.3239290897591587,0.09029668578838078,0.1573962522945531,1.693216565369163,1.6420649861061611,0.3666761338864504,0.12927661890609388,1.0486019543043716,0.8513037151959563,0.28916874560593325,0.9550643713820762,0.6122916301763013,-1.2141903763675383,0.0217575106466584,0.24368136824281267,0.3389898182236752,1.672046939605027,1.5634307437091979,1.1897291048448029,-0.9582870389114296,2.0612982969525895,1.8086310189388137,1.4226896971667071,0.012770648841558319,1.2562957365340335,0.888864170204948,0.4421523859933238,-0.7159194197060978,0.47112123746366247,0.1133067706046551,-0.2897948453441672,-1.1692639256467685,-0.6099410351615242,-0.86044733724558,-1.0815906666022772,-1.1295279831449931
