date,uv1m2y,uv1m2y.10,uv1m2y.15,uv1m2y.25,uv1m5y,uv1m5y.10,uv1m5y.15,uv1m5y.25,uv1m10y,uv1m10y.10,uv1m10y.15,uv1m10y.25,uv1m15y,uv1m15y.10,uv1m30y,uv1m30y.10,uv1m30y.15,uv1m30y.25,uv3m2y,uv3m2y.10,uv3m2y.15,uv3m2y.25,uv3m5y,uv3m5y.10,uv3m5y.15,uv3m5y.25,uv3m10y,uv3m10y.10,uv3m10y.15,uv3m10y.25,uv3m15y,uv3m15y.10,uv3m15y.15,uv3m15y.25,uv3m30y,uv3m30y.10,uv3m30y.15,uv3m30y.25
2017-10-02,9.246324041537628,2.5476697162748634,1.1518733668352088,0.1845128876881892,13.457782494999805,5.796199101758995,3.5357099660797866,1.1489059445838925,14.55795392456416,6.724151768612765,4.292155551728545,1.5542340363835279,14.364560971504744,6.55475661439886,13.767360699040582,6.035866556647733,3.725941366831681,1.2466222461616723,16.697388153211655,8.658225391599153,6.001536972786461,2.7205303274402777,23.150185567640104,14.560568439509385,11.30630261266829,6.5727044961566925,24.90206570913925,16.215035110551643,12.846644563609285,7.807541860290243,24.51441946038976,15.853393104499386,12.511203345297421,7.5396437322229115,23.53160698740255,14.935237879943458,11.661102394287267,6.8653393057541905
2017-10-03,9.596485188525115,2.790883097177308,1.3092742911546233,0.2285482000387528,13.594944076033444,5.906430594932484,3.6233678221905783,1.1932965611048425,14.677394474151018,6.820321976997608,4.370432380937664,1.5971906877254853,14.369966429878241,6.555198106287067,13.717938552893514,5.997333369646443,3.6954287397537953,1.2311008168502728,16.865270101901057,8.806105047145046,6.129203758444076,2.8032776119045133,23.16913947113735,14.571815249461222,11.314668440017371,6.576984623767934,24.91782446361332,16.22171661460232,12.850279418309398,7.807483308291008,24.442802081791207,15.780643358841536,12.441788358607397,7.481936746982922,23.519593185501037,14.929232244648835,11.657160844636378,6.8640214834299
2017-10-04,9.763750642957065,2.913275560035269,1.3932305124680675,0.2560861567396242,13.761194267701999,6.049515839511267,3.7420959336214783,1.2600193012233531,14.598997690834828,6.756227383130572,4.320414136039349,1.5743689136723749,14.323786178756755,6.519375279837158,13.650784121906952,5.9500583867940495,3.6616699753293895,1.219307229927798,16.83055232432064,8.774738182134772,6.101903856492194,2.7853740676587284,23.374533259537404,14.764453318183252,11.492892034008033,6.717388985047727,24.914651423504154,16.21780993676341,12.84634959109101,7.803986713830039,24.519186973219618,15.852158357135405,12.508268607137214,7.535282194982864,23.516103322191434,14.931661529656187,11.661164653873117,6.869128053131551
2017-10-05,9.803255979809961,2.9414352467686817,1.4108568949187144,0.26029141170711423,13.953168837450459,6.215426878405551,3.876497826005717,1.3294871250440727,14.480096582968043,6.660562744064887,4.241490987968782,1.528876992927131,14.231265853293726,6.4493418302437515,13.528903426459225,5.866784807582656,3.5972527007056416,1.1860801022050205,17.46972970420733,9.347328890302322,6.601005590215081,3.115992089143095,23.79683660783562,15.168599788186086,11.86987999496797,7.018816049503636,25.241252594685257,16.537005068974256,13.148038617750924,8.052998229982196,24.81590596120966,16.14635179498453,12.787173529281198,7.765682866259461,23.743428116174044,15.17362271703827,11.894415691846048,7.064271576917562
2017-10-06,9.272888094979157,2.5693644120028893,1.1664850601580703,0.18886610421289324,13.418193071977656,5.770338784567009,3.516782916121959,1.1407262140150523,14.006557063680754,6.265043013643858,3.9174653094229344,1.3510957123969733,13.726483369618245,6.032788021549635,13.064895541978146,5.494786463431632,3.301817143663243,1.0367278974736425,17.219543310139002,9.128993374798121,6.413780953473422,2.99706870553956,23.570868323792155,14.96540245906765,11.685904739104949,6.8807761288222675,25.002860090975233,16.32436847150869,12.954844350135094,7.905260036604546,24.551667168850805,15.914009495803906,12.577330736529195,7.60688606844756,23.418098893770654,14.890106596490654,11.639752391504587,6.873973128515698
2017-10-09,9.300311247665311,2.5873426842581146,1.1776277958046113,0.1916363878337129,13.421214785679979,5.772392214475452,3.5180694977261204,1.140849434567957,14.012465857425548,6.271577776625929,3.922866674174312,1.353702745184547,13.728915350422296,6.038228856892449,13.057023341062969,5.496595111636707,3.304644951304648,1.0385929647101904,17.070023726730867,8.992353291844903,6.292067186376312,2.911391000773308,23.322591747028927,14.727835692492423,11.462875920238158,6.698264405970914,24.74473906954467,16.075217161699378,12.718957920629006,7.7075653037704095,24.3003984358732,15.671492285104861,12.348027945895137,7.415594433089976,23.179518096816103,14.6601494278285,11.423215541187837,6.695762916452141
2017-10-10,9.751455050157736,2.902920980750924,1.383739770952807,0.2507805248803089,14.075498539335076,6.315801507569677,3.9564808675668575,1.3696240245579896,14.687112982999107,6.831261740534113,4.380102865385002,1.6030559049031332,14.524846042150394,6.69255830420668,13.833608299266889,6.10873227025432,3.7885753149046577,1.2817438813898532,17.276561654189155,9.174666128398087,6.450304223028245,3.0156374880277035,23.817825186096492,15.182468366441363,11.88094130370957,7.025605493730801,25.17385141973269,16.459824141955046,13.07157294886158,7.985796748282823,24.783370521959778,16.099212092961963,12.737994267870636,7.719971666683336,23.719504744200158,15.119430598975683,11.834329399346577,7.0055860813760535
2017-10-11,9.531311236358983,2.751425089309837,1.286774195767098,0.2246693725225461,13.76474590230628,6.055988640011578,3.7481178785805658,1.2637142706116653,14.398617591889193,6.5850669857891635,4.179114496290053,1.4958005170722348,14.183617909314831,6.399146261021863,13.572890517233377,5.880850122917531,3.6051024539828034,1.1895462808555886,17.037188295947637,8.961289695811715,6.26460368470784,2.8929142895322317,23.393296978959093,14.782791173879414,11.510184789688468,6.731548456455151,24.84246267584334,16.14424213401782,12.776002626225608,7.745197835651879,24.40771996925649,15.738589750826867,12.399841262847914,7.445132341846964,23.48166126870034,14.882650961809443,11.610651849409038,6.823549345733694
2017-10-12,9.10098338562301,2.4522772219959705,1.0932172186587712,0.17024399791363876,13.052822021600454,5.4568017056066065,3.2658679841480636,1.0156549236441192,13.754455349045779,6.026270692372613,3.7189077142054217,1.2442485262215768,13.590811058063185,5.878775942914389,13.027600905325505,5.391138182594867,3.206395647187059,0.9835578357887622,16.657614088373077,8.62325566501335,5.971588142592686,2.7016388524628203,23.210704391765525,14.604641850960522,11.343221518312472,6.5976012407138205,24.44144754955079,15.74885037358381,12.402001839265651,7.4375160971678485,24.076204133277656,15.399531057027954,12.076065921899295,7.1763786862306205,23.206932952152396,14.575819656555758,11.311754146999359,6.571544545728197
2017-10-13,8.668936192190301,2.1607474312496793,0.9122231606355848,0.12487693003807304,12.470359238441484,4.969487896455888,2.881268841263508,0.8299454734277507,13.198900615152576,5.540954967034402,3.324675942379133,1.0394392613566772,13.057295896077832,5.4042322160414376,12.61127260928803,4.992886099833515,2.8835478878650393,0.8239668461417075,16.411889117359756,8.404394077644616,5.785190873512395,2.5871607545513204,22.83807181017144,14.242389853466605,11.006748761262863,6.335523907770106,24.190897432516305,15.4843414855916,12.14906571211862,7.230848344563343,23.78697853974186,15.085960393397214,11.774310547767811,6.9282542030351415,23.042036700058674,14.343044359900613,11.075528820142136,6.367690146210133
2017-10-16,8.646910392433586,2.1507635499821065,0.906566405940187,0.12358956702791338,12.337017050268022,4.876731165654368,2.812312006243448,0.7996281553789489,13.07846241052212,5.46352631226836,3.267539367484266,1.0134701619021191,12.89441101206649,5.2945376898802685,12.47030811306443,4.906980607477619,2.8223099392096556,0.7984055568060918,16.428612133814234,8.426587158228555,5.803647694240637,2.595115508483917,22.14330978294764,13.61502807556046,10.434020095423008,5.893031322742784,23.456838147220623,14.824423271888094,11.544186772058191,6.754977337554483,23.09558391656154,14.470849727803335,11.213323288198488,6.491348010190451,22.323520415319166,13.713506438604062,10.506551741660425,5.933774028918629
2017-10-17,9.453820671037114,2.6964318870172153,1.2484581006030409,0.21148082402852938,12.817312963182793,5.269613044634546,3.1184234537255615,0.9428436059316492,13.183677874614997,5.554180882661907,3.3401490340620636,1.0496954588663705,12.969560010044782,5.3599202374042765,12.521944575860758,4.947338280731159,2.8531389208063667,0.8122531199912877,17.358706228175702,9.253459803979581,6.520648901180175,3.0641781971480233,22.568768094715004,14.013872601853409,10.80129614454831,6.177743546263869,23.343725928591006,14.722157557120795,11.450744148162663,6.682652108654556,23.017017213346527,14.401542186888744,11.150639448802838,6.443707004855084,22.203184471188706,13.599731249745258,10.4016828377764,5.852672055592533
2017-10-18,10.121053196149468,3.1773058044095954,1.5727516541429956,0.3133443831037016,13.35851011143049,5.72792564783771,3.4865784525969725,1.1302892946872531,13.416520017827546,5.768953071404894,3.5183766423975635,1.1463211755653981,13.202505715661452,5.583924119405358,12.672163372327617,5.129238213746937,3.0081034204343995,0.8940975361454175,17.543909876687785,9.41936610770189,6.665779074290938,3.1614628114372927,22.75292332661143,14.196271574892958,10.972576539894071,6.314748094818787,23.517589019050185,14.909742901237703,11.631999506370605,6.834284330615553,23.185094201279128,14.597695344637497,11.343653838607635,6.608061121237457,22.314190451255584,13.78188515651451,10.592204514619688,6.023900467052792
2017-10-19,10.290190122030626,3.297407558095503,1.6536599070151068,0.33865966829726757,13.444390486838243,5.792663191086582,3.5358012487861465,1.15230124045193,13.523161009028852,5.847510680136879,3.5780157869899316,1.1732953538670823,13.283722596997197,5.634848603392198,12.785387788379209,5.191496274595162,3.049610353866366,0.9084560012533944,17.63012361219064,9.492130143950959,6.72834104474756,3.2024876700396794,23.204485132355735,14.610515357513481,11.352458325760615,6.609443990405472,23.888652789863286,15.243989158556058,11.937561526427718,7.071909331533982,23.472621643380954,14.844389056725149,11.564910304013752,6.774803571942135,22.716336787478845,14.115061060953497,10.886186009329204,6.238536209382605
2017-10-20,10.54593498817025,3.488489639942826,1.7863884724579686,0.38343220836939684,13.775395217867702,6.080933735068567,3.769718261245269,1.27345624219814,13.794065095052197,6.100493138569032,3.7868074584747187,1.2836779994990166,13.51734296453825,5.868830758143974,12.887429800774065,5.351516808820042,3.189104310335373,0.9818306582171287,17.991947736159364,9.823674364951366,7.023372914901987,3.409223788680292,24.02164422709173,15.396081695714193,12.088090691768553,7.20407747727049,24.72594675237192,16.070246899481305,12.72005564092171,7.7181846785886,24.250280787295054,15.63111930930948,12.314237754074377,7.395811675237377,23.284880020356326,14.753676556046358,11.509899071658637,6.7674642132322145
2017-10-23,10.844616207746505,3.7129895850640047,1.9468428002608027,0.4426470839038916,14.35084248490735,6.565200354737889,4.165786130568058,1.4885033006113186,14.556007182491056,6.749386898689131,4.3203540595620815,1.5766771551498446,14.28247839220976,6.519533069712015,13.601202402970744,5.951818563987146,3.6709074478194275,1.2273741060999521,18.03622146033829,9.858306994805563,7.050584747122275,3.4219652231245457,24.036592266361982,15.399592291817108,12.086456490939241,7.194331275793085,24.740101864141785,16.074246762267155,12.719300191784491,7.709595698526874,24.34456101472318,15.710954168553997,12.384208239278587,7.444235136702076,23.356748260790752,14.806369758071336,11.55258943154421,6.79159517330989
2017-10-24,10.79643961730635,3.6749945667769124,1.918050093795582,0.4302353275229517,14.353240627895737,6.570932245628641,4.1700519416774116,1.488890127980858,14.740220799554487,6.926997679892551,4.471064469077934,1.6624895235340036,14.536127099348846,6.768311278040684,13.903655947906193,6.274944387144305,3.946930177797073,1.3808894218051706,18.20357983537369,10.006305431579246,7.177980746306303,3.5033438688061085,24.662269260361814,15.99368235064697,12.63908575232058,7.634002293886825,25.24798585195718,16.577615695916695,13.195546100214315,8.100271298422323,24.743302419199573,16.125526870659193,12.781465863396523,7.7745736880082035,23.674650228379335,15.189178430693328,11.932700731620258,7.119977107693879
2017-10-25,10.579590836724948,3.517027208937729,1.809141868608376,0.39420413243565466,14.448726293839098,6.665517004747054,4.253409048616768,1.5418282638616223,14.949254820642249,7.134801014400281,4.653411215759105,1.7769251268835826,14.664549816371313,6.91870214836007,13.980990365732671,6.405995319380367,4.071242227225169,1.4629992946294044,18.266954008054988,10.066248233333337,7.231741571448383,3.541263494272523,24.829442377201932,16.163548491794913,12.801554651670436,7.770150258495933,25.51479019422641,16.85805396106781,13.467298489532833,8.333345904765064,25.046214936418053,16.4540639385151,13.102169575805705,8.051227665765849,23.921611625018283,15.492676303572962,12.237430632670605,7.389763305669265
