-118.31941,34.18884,CA
-118.30138,34.17954,CA
-119.03883,34.21859,CA
-121.97644,37.28805,CA
-121.93346,37.27555,CA
-118.6134,34.20122,CA
-118.45665,34.41618,CA
-117.3264,33.17807,CA
-118.2757,33.81392,CA
-118.26495,33.84663,CA
-116.45828,33.79858,CA
-120.93856,37.59438,CA
-118.06384,33.85758,CA
-118.58878,34.25014,CA
-117.74163,34.01049,CA
-117.6862,34.03379,CA
-117.08904,32.62944,CA
-117.06445,32.60749,CA
-117.02289,32.63607,CA
-121.29132,38.69408,CA
-121.2714,38.68248,CA
-116.1814,33.68594,CA
-117.29249,34.0489,CA
-118.22301,33.89611,CA
-122.03784,37.97332,CA
-117.58234,33.87723,CA
-117.51627,33.88475,CA
-117.93216,33.64377,CA
-117.91898,33.67186,CA
-117.91669,33.63382,CA
-117.88203,34.09061,CA
-118.39339,34.00381,CA
-118.37433,34.03245,CA
-122.0377,37.32269,CA
-122.01648,37.3227,CA
-118.06186,33.81777,CA
-118.01987,33.81738,CA
-122.48724,37.68249,CA
-117.70341,33.46606,CA
-122.00296,37.82471,CA
-119.25019,35.77607,CA
-116.50151,33.94467,CA
-121.84286,38.45662,CA
-118.13352,33.91715,CA
-118.13115,33.95396,CA
-117.97935,34.13981,CA
-116.95784,32.77839,CA
-116.93509,32.82035,CA
-115.56982,32.79779,CA
-122.32008,37.92737,CA
-118.0258,34.09219,CA
-118.02127,34.06261,CA
-117.25934,33.04674,CA
-117.05717,33.13488,CA
-121.95529,38.27233,CA
-117.25192,33.37046,CA
-117.51038,34.12166,CA
-117.45435,34.10641,CA
-117.43559,34.09551,CA
-117.43555,34.08523,CA
-117.66323,33.6791,CA
-117.9549,33.72982,CA
-121.99048,37.5454,CA
-121.96658,37.53538,CA
-121.92663,37.49256,CA
-117.94265,33.85947,CA
-117.91747,33.87027,CA
-118.03023,33.78141,CA
-117.96291,33.78876,CA
-117.95338,33.75935,CA
-118.2989,33.90174,CA
-121.59336,37.01371,CA
-118.2853,34.16764,CA
-118.25795,34.13041,CA
-118.23815,34.16008,CA
-117.83887,34.12909,CA
-118.50063,34.25765,CA
-117.96867,33.99514,CA
-118.36736,33.91653,CA
-118.36211,33.90166,CA
-118.35285,33.92182,CA
-118.3269,33.90209,CA
-122.10621,37.64691,CA
-122.08156,37.6693,CA
-116.97118,33.72951,CA
-116.93273,33.74707,CA
-118.39096,33.8582,CA
-117.30415,34.4218,CA
-118.01021,33.71574,CA
-117.98873,33.66623,CA
-117.95414,33.67374,CA
-118.22504,33.98639,CA
-118.21069,33.97254,CA
-116.30281,33.7571,CA
-116.23669,33.71488,CA
-118.35751,33.97639,CA
-118.35287,33.94594,CA
-118.33632,33.93096,CA
-118.32672,33.93448,CA
-117.81037,33.68527,CA
-117.78687,33.70586,CA
-118.1994,34.20386,CA
-118.25409,34.23309,CA
-117.96274,33.93928,CA
-117.02524,32.76554,CA
-118.01067,33.91739,CA
-117.96753,34.04839,CA
-117.96018,34.0232,CA
-117.94727,34.04773,CA
-116.29509,33.6792,CA
-117.62946,33.56233,CA
-117.69862,33.59291,CA
-117.70794,33.56659,CA
-117.29797,33.65886,CA
-117.68141,33.63622,CA
-116.92619,32.8568,CA
-118.15978,33.82892,CA
-118.11653,33.85841,CA
-118.06321,33.84597,CA
-118.16481,34.66053,CA
-118.14793,34.69799,CA
-118.35408,33.87346,CA
-121.77048,37.67966,CA
